word,meaning,pos,language_id,meaning_langauge_id,dictionary_id,created_at,updated_at
Gluteus accessories ,ನಿತಂಬದ / ಪಿರ್ರೆ‍ಯ ಹೆಚ್ಚಳಿಕೆ ಸ್ನಾಯು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Glutinous ,ಅಂಟುಗುಣ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Glycogen ,ಪ್ರಾಣಿಗಳ ಊತಕಗಳಲ್ಲಿನ ಪದಾರ್ಥ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Glycoprotein ,ಪಿಷ್ಟಸಸಾರಜನಕ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Glycosidal plant ,ಗ್ಲೈಕೋಸಯಡ್‌ಯುಕ್ತ ಸಸ್ಯ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Glycosuria ,"ಮಧುಮೂತ್ರರೋಗ, ಸಕ್ಕರೆ ಕಾಯಿಲೆ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Glyricidia ,ಗ್ಲಿರಿಸಿಡಿಯ (ಹಸುರು ಗೊಬ್ಬರದ ಗಿಡ),NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Gnarled Or hankan style bonsai ,ತಿರುಚು / ಕುಣಿಕೆಕಾಂಡ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Gnat ,"ನುಸಿಹುಳು, ಕಚ್ಚುಕೀಟ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Gnaw ,"ಕಚ್ಚು, ಕಡಿ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Gnawing animal ,ದಂಶಕ ಪ್ರಾಣಿ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Gneiss ,ನೀಸ್‌ ಬಂಡೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Go off feed ,"ಮೇವು ನಿಲ್ಲುವಿಕೆ, ಮೇವು ನಿಲ್ಲಿಕೆ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Goad ,"ಮೊನೆಗೋಲು, ಚುಚ್ಚು",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Goat ,"ಮೇಕೆ, ಆಡು",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Goat pepper (cayenne pepper) ,"ಖಾರದ ಕೆಂಪು ಮೆಣಸಿನಕಾಯಿ, ಕೆಂಪು ಮೆಣಸಿನಕಾಯಿ ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Goat pox ,ಮೇಕೆಸಿಡುಬು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Goatling ,ಮೇಕೆಮರಿ (೧-೨ ವರ್ಷದ ಆಡು),NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Gobar gas plant ,ಸಗಣಿ ಅನಿಲ ಸ್ಥಾವರ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Gobbler ,ಪ್ರೌಢ ಗಂಡು ಟರ್ಕಿಕೋಳಿ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Goblet ,"ಕಲಶ, ಕುಡಿಬಟ್ಟಲು",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Goblet cell ,"ಗಾಬ್ಲೆಟ್‌ ಕೋಶ, ಜೀರ್ಣರಸವನ್ನು ಸ್ರವಿಸುವ ಕೋಶ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Goby ,ಗೋಬಿ ಮೀನು (ಸಣ್ಣಜಾತಿ ಮೀನು),NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Godown hygiene ,ಉಗ್ರಾಣ ಶುಚಿತ್ವ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Goggles ,"ಮೆಳ್ಳೆಗಣ್ಣು, ಮಾಲಗಣ್ಣು, ಬಿಸಿಲು ಕನ್ನಡಕ ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Goitre ,"ಥೈರಾಯ್ಡ್‌ ಗ್ರಂಥಿಯ ಊತ, ಗಳಗಂಡ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Goitrogenic ,ಗಳಗಂಡ ಉತ್ಪಾದನ ಪ್ರವೃತ್ತಿ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Golden apple ,ಬಿಲ್ವ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Golden bamboo ,"ಹಳದಿಬಿದಿರು, ಡವಿಕೆ, ಬಣ್ಣದ ಬಿದಿರು",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Golden greens ,ಹೊನ್ನಗೊನೆಸೊಪ್ಪು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
"Golden shower (pudding pipe tree, Indian  lab ","ಕಕ್ಕೆಕಾಯಿ ವೃಕ್ಷ, ಕಕ್ಕೆಗಿಡ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Golden wattle ,"ಸ್ವರ್ಣಜಾಲಿ, ಹೊಡೆಜಾಲಿ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Goldmohur tree ,"ವಾತನಾರಾಯಣ, ಸಂಕೇಶ್ವರ, ಸಂಕತ್ತಿ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Golgi body ,"ಗೋಲ್ಗಿ ಅಂಗಾಂಗ, ಗೋಲ್ಗಿವಸ್ತು, ಗೋಲ್ಗಿ ದಿಂಡು",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Gomphosis ,"ಹಲ್ಲುನೆಡಿಕೆ, ಗೂಟ, ಗುಳಿಕೀಲು",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Gomphrena ,ರುದ್ರಾಕ್ಷಿ ಹೂವು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Gonad ,"ಜನನಗ್ರಂಥಿ, ಅಂಡಾಶಯ, ತರಡು, ವೃಷಣಗ್ರಂಥಿ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Gonadal and placental ,ಜನನಗ್ರಂಥಿಯ ಮತ್ತು ಮಾಸಿನ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Gonadotherapy ,ಜನನಗ್ರಮಥಿ ಕೋಶಚಿಕಿತ್ಸೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Gonadotrophic ,"ಜನನಗ್ರಂಥಿಗೆ ಸಂಬಂಧಿಸಿದ, ಬೀಜಚೋದಕ, ಜನನಾಂಗದ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Gonadotrophic hormone ,ಜನನಗ್ರಂಥಿ ಚೋದಕ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Gonadotropin ,ಜನನಗ್ರಂಥಿ ಪಾಲಕಿ / ಚೋದಕ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Gonarthritis ,ಮಂಡಿಕೀಲುರಿತ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Gondala ,ಹಗುರವಾದ ದೋಣಿ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Gonophore ,ಜನನಗ್ರಂಥಿ ದ್ವಾರ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Gonoplasm ,ಪುಂಯುಗ್ಮಕ ದ್ರವ್ಯ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Good dairy judge ,ಉತ್ತಮ ಹೈನುನಿರ್ಣಯಕಾರ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Goose ,ಬಾತುಕೋಳಿ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Goose berry ,ಮುಳ್ಳಿರುವ ಹಣ್ಣು ಬಿಡುವ ಜಾತಿಮರ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Goose foot ,"ಗುಡ್ಡ ಓಮ, ಹುಳಿ ಓಮ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Goose neck stage ,ಕೊಕ್ಕಿನ ಹಂತ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Goose stepping ,"ಹಂದಿ, ದನಗಳಲ್ಲಿ ‘ಬಿ’ ಜೀವಸತ್ವ ಕೊರತೆ ರೋಗ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Gootee or marcottage ,ಗೂಟಿಗಿಡ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Gorgon fruit ,ನರಿಕಾಯಿ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Gosling ,ಬಾತುಮರಿ (ಲಿಂಗ ವಿಭೇದ ಮಾಡಲಾಗದಷ್ಟು ಎಳೆಯದು),NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Gossipium ,"ಅರಳೆ, ಹತ್ತಿ, ಹತ್ತಿಜಾತಿಯ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Gouramy ,ಗೊರಮಿ ಮೀನು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Gourmet ,ರಸಭಕ್ಷ್ಯ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Gout ,ಸಂಧಿವಾತ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Governor's plum ,ಪಾಣಿಯಾಲ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Gracillis ,"ಕೋಮಲಿ ಸ್ನಾಯು, ತೆಳು ಸ್ನಾಯು",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
"Gradation, age ",ಆಯುಃಶ್ರೇಣಿ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grade ,"ದರ್ಜೆ, ಶ್ರೇಣಿ, ದರ್ಜೆಪ್ರಾಣಿ (ಶುದ್ಧ ತಳಿಯಲ್ಲದ, ತಂದೆ ತಾಯಿಯಲ್ಲೊಬ್ಬರು ಶುದ್ಧತಳಿಯಾದ ಪ್ರಾಣಿ)",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grade cattle ,"ದಾಖಲಾತಿಯಾಗದಿರುವ ವಿಶಿಷ್ಟ ಗುಣಲಕ್ಷಣಯುತ ತಳಿದನ, ದರ್ಜೆವಾರು ವಿಂಗಡಿಸಿದ ದನಗಳು",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grade `A`milk ,ಪರಿಶುದ್ಧ ‘ಎ’ ದರ್ಜೆಹಾಲು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
"Grade, thinning ",ವಿರಳನ ದರ್ಜೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grade-stake ,ದರ್ಜೆಗೂಟ ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Graded bund ,ಇಳುಕಲು ಬದು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grades and standards ,ದರ್ಜೆ ಮತ್ತು ಪ್ರಮಾಣಗಳು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Gradient ,"ಇಳಿಕೆಪ್ರಮಾಣ, ಇಳುಕಲು",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Gradient curve ,"ಇಳಿಜಾರಿನ ರೇಖೆ, ಇಳುಕಲು ರೇಖೆ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
"Gradient, fertility ",ಫಲವತ್ತತೆ ಇಳುಕಲು ಪ್ರಮಾಣ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grading ,"ದರ್ಜೆವಾರು ವಿಂಗಡಣೆ, ವರ್ಗೀಕರಣ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Gradoni ,"ಗ್ರಡೋನಿ, ಮೆಟ್ಟಿಲು ರೀತಿ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Gradual metamorphosis ,"ಅನುಕ್ರಮ ರೂಪಾಂತರ, ಅಪೂರ್ಣ ರೂಪಾಂತರ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Graduated ,ಅಂಕಿಗಳನ್ನು ಗುರುತುಮಾಡಿದ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Graduated aspirator ,ಅಳತೆ ಗುರುತಿಸುವ ವಾಯುಚೋಷಕ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Graffian follicle ,"ಗ್ರಾಫಿಯನ್‌ ಗುಳ್ಳೆಕೋಶ, ಬಲಿತ ಅಂಡಾಶಯದ ಗುಳ್ಳೆಕೋಶ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Graft ,"ಕಸಿ, ಕಸಿಕಟ್ಟು",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Graft affinity ,"ಕಸಿನಂಟು, ಕಸಿಬಯಕೆ, ಕಸಿಆಕರ್ಷಣೆ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Graft hybrid ,ಕಸಿ ಸಂಕರ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Graft joint ,"ಕಸಿ (ಕಣ್ಣು) ಕೂಡಿಸಿದ ಸ್ಥಲ, ಕಸಿಗಂಟು",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Graft nursery ,"ಕಸಿ ಸಸ್ಯಕ್ಷೇತ್ರ, ಕಸಿ ನರ್ಸರಿ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
"Graft, crown ",ಮುಕುಟ ಸಸಿ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
"Graft, natural ","ನೈಸರ್ಗಿಕ ಕಸಿ, ಸ್ವಾಭಾವಿಕ ಕಸಿ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
"Graft, root ",ಬೇರುಕಸಿ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
"Graft, side ",ಪಕ್ಕ ಕಸಿ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Graftage ,ಕಸಿಕಟ್ಟುವಿಕೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grafting ,"ಕಸಿಮಾಡುವಿಕೆ, ಕಸಿಕಟ್ಟುವಿಕೆ, ಕಲಮು ಕಟ್ಟುವುದು, ಕಸಿಮಾಡುವುದು",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grafting clay ,ಕಸಿಜೇಡಿಮಣ್ಣು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grafting cloth ,ಕಸಿಬಟ್ಟೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grafting knife ,ಕಸಿಚಾಕು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grafting pot stand ,"ಕಸಿಕುಂಡ ನಿಲವಿಗೆ, ಕಸಿಗಿಡಗಳನ್ನು ಇಡುವ ಅಡ್ಡಣಿಗೆ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grafting wax ,ಕಸಿಮೇಣ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grain  ,"೧. ಧಾನ್ಯ, ಕಾಳು, ೨. ಎಳೆಹರಳು, ಕಣ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grain cleaner ,ಕಾಳು ಶುದ್ಧಕ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grain coarse ,ಸ್ಥೂಲಕಣ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grain drying ,ಕಾಳು ಒಣಗಿಸುವಿಕೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grain fine ,ಸೂಕ್ಷ್ಮಕಣ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grain grader ,ಕಾಳು ದರ್ಜೆಕಾರಕ ಯಂತ್ರ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grain legume ,ಬೇಳೆಕಾಳು ಗಂಟುಬೇರಿನ ಬೆಳೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grain preservation ,ಧಾನ್ಯಸಂರಕ್ಷಣೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grain separator ,ಕಾಳು ಬೇರ್ಪಡಿಕೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grain shattering ,"ಕಾಳು ಚೂರೊಡೆಯುವಿಕೆ, ಬೆಳೆಯಮೇಲೆ ತೆನೆಯಿಂದ ಕಾಳುಬೀಜಗಳ ನಷ್ಟ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
"Grain, close ",ಒತ್ತಾದ ಎಳೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grainage ,ಬಿತ್ತನೆ ಕೋಠಿ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
"Grained, single ","ಏಕ ಎಳೆ/ ಹರಳು ಹೊಂದಿದ, ಏಕಹರಳೀಕೃತ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Gram ,ಕಡಲೆ ಕಾಳು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Gram bhoosa ,ಕಾಳುಗಳ ಬೂಸ / ಹೊಟ್ಟು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Gram caterpillar ,ಕಡಲೆಕಾಳು ಕಂಬಳಿಹುಳು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Gram husk ,ಕಾಳು / ಧಾನ್ಯದ ಹೊಟ್ಟು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Gram pod borer ,ಕಡಲೆಕಾಳು ಕೊರಕ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Gram-ripening period ,ಕಾಳು ಪಕ್ವವಾಗುವ ಅವಧಿ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Graminaceous ,ಹುಲ್ಲು ಜಾತಿ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Granary ,ಕಣಜ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Granary weevil ,"ಉಗ್ರಾಣದ ಸೊಂಡಿಲು ಹುಳು, ಉಗ್ರಾಣದ ಮೂತಿಹುಳು, ಕಣಜದ ವಾಡೆಹುಳು",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grand growth ,ಜೀವಕೋಶ ಗರಿಷ್ಠ ವಿಕಸನದ ಅವಧಿ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grandiflora ,ದೊಡ್ಡಹೂವು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Graneur ,ರೇಷ್ಮೆಹುಳು ಮೊಟ್ಟೆ ತಯಾರಕ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Granite ,ಗ್ರಾನೈಟ್‌ ಕಲ್ಲು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Granivorous ,ಕಾಳುತಿನ್ನುವ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Granular ,"ಹರಳಾಕೃತಿಯ, ಕಾಳಾಕಾರಿತ, ಕಣರಚನೆ, ರವೆಯಂತಹ, ಕಾಳಿನಂತಹ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Granular fertilizers ,ಹರಳಾಕಾರದ ರಾಸಾಯನಿಕ ಗೊಬ್ಬರಗಳು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Granular herbicide ,ಹರಳಾಕಾರದ ಮೂಲಿಕೆನಾಶಕ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Granular insecticide ,ಹರಳು ಕೀಟನಾಶಕ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Granularity ,"ಕಣರಚನೆ, ಹರಳಾಕೃತಿ, ಕಾಳಾಕೃತಿ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Granulate ,"ಕಾಳಾಗು, ಹರಳಾಗು",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Granulation ,"ಹರಳಾಗುವಿಕೆ, ಕಾಳಾಗುವಿಕೆ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Granule ,"ಹರಳು, ಕಾಳು",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Granuloma ,"ಹರಳ್ಗಂತಿ, ಹರಳು ಕೋಶ ಗ್ರಂಥಿ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Granuloma whey ,ಹರಳುಗ್ರಂಥಿ ಹಾಲೊಡಕು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Granulomatone tissue ,ಹರಳು ಗಂತಿ ಊತಕ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Granulomatous ,ಹರಳ್ಕಣಗಂತಿಯ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Granulosa ,"ಹರಳುಮಯ, ಹರಳುಪರೆ (ಅಂಡಾಶಯ ಗುಳ್ಳೆಕೋಶಪೊರೆ)",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Granulosum ,ಹರಳಪರೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Granum ,ಪತ್ರಹರಿತ್ತು ಹೊಂದಿರುವ ಬಿಲ್ಲೆಯಾಕಾರಿತ ವಸ್ತುಗಳು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grape ,ದ್ರಾಕ್ಷಿ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grape fruit ,ಕಂಚೀಕಾಯಿ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grape fruit squash ,ಕಂಚೀಹಣ್ಣಿನ ಸ್ಕ್ಯಾಷ್‌,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grape guard ,ದ್ರಾಕ್ಷಿಬಳ್ಳಿಯ ಕಾಂಡವನ್ನು ಸಂರಕ್ಷಿಸುವ ಪಟ್ಟಿ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grape juice ,"ದ್ರಾಕ್ಷಿಹಣ್ಣಿನ ರಸ, ದ್ರಾಕ್ಷಾರಸ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grape nut ,ದ್ರಾಕ್ಷಿಬೀಜ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grape syrup ,ದ್ರಾಕ್ಷಾಪಾನಕ / ಶರಬತ್ತು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grape varieties ,ದ್ರಾಕ್ಷಿ ಪ್ರಭೇದಗಳು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grape vine ,ದ್ರಾಕ್ಷಿ ಬಳ್ಳಿ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grape vine beetle ,ದ್ರಾಕ್ಷಿ ಬಳ್ಳಿಗೆ ಬೀಳುವ ದುಂಬಿ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grape vine sphinx ,ದ್ರಾಕ್ಷಿ ಬೆಳೆಗೆ ಹಾನಿಮಾಡುವ ಸ್ಫಿಂಕ್ಸ್ ಪತಂಗ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Graph ,ನಕ್ಷೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Graphic ,"ಚಿತ್ರಿತ, ರೇಖಿತ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Graphic method ,ಅಲೇಖ ವಿಧಾನ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grasping sucking ,ಹಿಡಿದು ಹೀರುವಿಕೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grass hopper ,"ಹುಲ್ಲು ಮಿಡತೆ, ಮಿಡತೆ, ಚಿಟ್ಟೆ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grass land ,"ಹುಲ್ಲುಗಾವಲು, ಹುಲ್ಲುಗಾಡು",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grass path ,ಹುಲ್ಲುಹಾದಿ / ದಾರಿ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grass productivity ,ಒಟ್ಟಾರೆ ಉತ್ಪಾದಕತೆ (ಒಂದು ಏಕಮಾನ ಕಾಲ ಮತ್ತು ಪ್ರದೇಶದಲ್ಲಿ ಪ್ರತಿ ಸಸ್ಯ ಪದ್ಧತಿಯ ಒಟ್ಟಾರೆ ಉತ್ಪಾದಕತೆ),NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grass saggers ,ಹುಲ್ಲಿನ ತೆಂಡೆಗಳು ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grass tetany ,"ಮೆಗ್ನೀಷಿಯಂ ಕೊರತೆರೋಗ, ಹುಲ್ಲಿನ ಪಾರ್ಶ್ವವಾಯು ರೋಗ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grass water way ,ಕೊಚ್ಚಣೆ ನಿರೋಧಿತ ಮೇಲ್ಮೈ ನೀರು ಬಸಿಮಾರ್ಗ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grassarie ,ಹಾಲುತೊಂಡೆ ರೋಗ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grassed water way ,ಹುಲ್ಲುಹಚ್ಚಿದ ನೀರುಮಾರ್ಗ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grassland ,ಹುಲ್ಲುಗಾವಲು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grassland agriculture ,ಹುಲ್ಲುಗಾವಲು ಕೃಷಿ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grassland farming ,ಹುಲ್ಲುಗಾವಲು ಬೇಸಾಯ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Grassy shoot ,ಗುಚ್ಛ ರೋಗ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
